"","Year","Country","NumIncidents","NumFatalities","NumWounded","Region","Religion"
"410",1978,"United States",56,5,7,"North America","Christian"
"411",1978,"Venezuela",7,1,5,"Latin America","Catholic"
"412",1978,"West Bank and Gaza Strip",4,6,37,"Middle East & N. Africa","Muslim"
"413",1978,"Western Sahara",1,0,0,"Middle East & N. Africa","Muslim"
"414",1978,"West Germany (FRG)",19,0,3,"Europe & Central Asia","Christian"
"415",1978,"Yemen",2,1,0,"Middle East & N. Africa","Muslim"
"416",1978,"Zambia",3,0,0,"Sub-Saharan Africa","Christian"
"417",1979,"Afghanistan",3,53,1,"South Asia","Muslim"
"418",1979,"Algeria",1,0,0,"Middle East & N. Africa","Muslim"
"419",1979,"Angola",3,19,30,"Sub-Saharan Africa","None/Other"
"420",1979,"Argentina",16,11,12,"Latin America","Catholic"
"421",1979,"Australia",2,0,9,"East Asia & Pacific","Christian"
"422",1979,"Austria",5,0,6,"Europe & Central Asia","Catholic"
"423",1979,"Bahrain",1,0,0,"Middle East & N. Africa","Muslim"
"424",1979,"Bangladesh",1,0,0,"South Asia","Muslim"
"425",1979,"Belgium",8,1,42,"Europe & Central Asia","Catholic"
"426",1979,"Bolivia",14,0,7,"Latin America","Catholic"
"427",1979,"Brazil",6,4,0,"Latin America","Catholic"
"428",1979,"Chile",49,6,3,"Latin America","Catholic"
"429",1979,"Colombia",140,156,54,"Latin America","Catholic"
"430",1979,"Costa Rica",2,3,0,"Latin America","Catholic"
"431",1979,"Cyprus",5,2,0,"Middle East & N. Africa","Orthodox"
"432",1979,"Denmark",3,0,2,"Europe & Central Asia","Christian"
"433",1979,"Djibouti",1,4,3,"Sub-Saharan Africa","Muslim"
"434",1979,"Dominican Republic",2,1,1,"Latin America","Catholic"
"435",1979,"Ecuador",2,0,0,"Latin America","Catholic"
"436",1979,"Egypt",1,1,4,"Middle East & N. Africa","Muslim"
"437",1979,"El Salvador",326,286,93,"Latin America","Catholic"
"438",1979,"Ethiopia",4,101,8,"Sub-Saharan Africa","Orthodox"
"439",1979,"France",212,11,41,"Europe & Central Asia","Catholic"
"440",1979,"Gabon",1,2,0,"Sub-Saharan Africa","Christian"
"441",1979,"Great Britain",29,1,26,"Europe & Central Asia","Christian"
"442",1979,"Greece",9,1,5,"Europe & Central Asia","Orthodox"
"443",1979,"Guatemala",60,53,19,"Latin America","Catholic"
"444",1979,"Guyana",2,1,0,"Latin America","Christian"
"445",1979,"Honduras",6,1,12,"Latin America","Catholic"
"446",1979,"India",20,31,19,"South Asia","Hindu"
"447",1979,"Iran",82,57,251,"Middle East & N. Africa","Muslim"
"448",1979,"Iraq",2,1,0,"Middle East & N. Africa","Muslim"
"449",1979,"Ireland",8,9,0,"Europe & Central Asia","Catholic"
"450",1979,"Israel",130,64,385,"Middle East & N. Africa","Jewish"
"451",1979,"Italy",209,24,138,"Europe & Central Asia","Catholic"
"452",1979,"Jamaica",2,4,0,"Latin America","Christian"
"453",1979,"Japan",16,5,2,"East Asia & Pacific","None/Other"
"454",1979,"Lebanon",38,33,94,"Middle East & N. Africa","Muslim"
"455",1979,"Lesotho",2,0,0,"Sub-Saharan Africa","Christian"
"456",1979,"Libya",3,0,1,"Middle East & N. Africa","Muslim"
"457",1979,"Malaysia",1,5,0,"East Asia & Pacific","Muslim"
"458",1979,"Mexico",10,5,0,"Latin America","Catholic"
"459",1979,"Morocco",2,0,34,"Middle East & N. Africa","Muslim"
"460",1979,"Mozambique",5,34,0,"Sub-Saharan Africa","Catholic"
"461",1979,"Myanmar",19,86,175,"East Asia & Pacific","Buddhist"
"462",1979,"Namibia",31,32,35,"Sub-Saharan Africa","Christian"
"463",1979,"Netherlands",3,3,0,"Europe & Central Asia","None/Other"
"464",1979,"Nicaragua",206,187,63,"Latin America","Catholic"
"465",1979,"Northern Ireland",209,132,120,"Europe & Central Asia","Catholic"
"466",1979,"Norway",1,0,0,"Europe & Central Asia","Christian"
"467",1979,"Pakistan",7,6,42,"South Asia","Muslim"
"468",1979,"Panama",4,1,1,"Latin America","Catholic"
"469",1979,"Peru",3,5,1,"Latin America","Catholic"
"470",1979,"Philippines",50,107,76,"East Asia & Pacific","Catholic"
"471",1979,"Poland",1,0,5,"Europe & Central Asia","Catholic"
"472",1979,"Portugal",15,3,6,"Europe & Central Asia","Catholic"
"473",1979,"Puerto Rico",19,4,10,"Latin America","Catholic"
"474",1979,"Rhodesia",51,120,52,"Sub-Saharan Africa","Christian"
"475",1979,"Saudi Arabia",1,5,10,"Middle East & N. Africa","Muslim"
"476",1979,"South Africa",16,8,30,"Sub-Saharan Africa","Christian"
"477",1979,"Spain",279,112,284,"Europe & Central Asia","Catholic"
"478",1979,"Sri Lanka",3,2,1,"South Asia","Buddhist"
"479",1979,"Sweden",1,1,0,"Europe & Central Asia","Christian"
"480",1979,"Switzerland",6,1,5,"Europe & Central Asia","Catholic"
"481",1979,"Syria",28,80,31,"Middle East & N. Africa","Muslim"
"482",1979,"Tanzania",1,1,0,"Sub-Saharan Africa","Muslim"
"483",1979,"Thailand",16,62,49,"East Asia & Pacific","Buddhist"
"484",1979,"Trinidad and Tobago",1,0,0,"Latin America","Christian"
"485",1979,"Tunisia",1,0,0,"Middle East & N. Africa","Muslim"
"486",1979,"Turkey",141,123,118,"Middle East & N. Africa","Muslim"
"487",1979,"Uganda",8,13,3,"Sub-Saharan Africa","Christian"
"488",1979,"United Arab Emirates",2,0,0,"Middle East & N. Africa","Muslim"
"489",1979,"United States",50,15,47,"North America","Christian"
"490",1979,"Venezuela",4,0,0,"Latin America","Catholic"
"491",1979,"West Bank and Gaza Strip",22,2,25,"Middle East & N. Africa","Muslim"
"492",1979,"West Germany (FRG)",17,0,10,"Europe & Central Asia","Christian"
"493",1979,"Zambia",1,0,0,"Sub-Saharan Africa","Christian"
"494",1980,"Argentina",6,0,1,"Latin America","Catholic"
"495",1980,"Australia",6,2,3,"East Asia & Pacific","Christian"
"496",1980,"Austria",2,0,8,"Europe & Central Asia","Catholic"
"497",1980,"Bahrain",1,0,0,"Middle East & N. Africa","Muslim"
"498",1980,"Bangladesh",1,6,80,"South Asia","Muslim"
"499",1980,"Belgium",8,2,20,"Europe & Central Asia","Catholic"
"500",1980,"Belize",1,0,0,"Latin America","Catholic"
"501",1980,"Bolivia",35,11,51,"Latin America","Catholic"
"502",1980,"Brazil",19,19,3,"Latin America","Catholic"
"503",1980,"Canada",3,0,0,"North America","Catholic"
"504",1980,"Chile",41,6,11,"Latin America","Catholic"
"505",1980,"Colombia",141,159,32,"Latin America","Catholic"
"506",1980,"Costa Rica",3,0,1,"Latin America","Catholic"
"507",1980,"Cyprus",1,3,0,"Middle East & N. Africa","Orthodox"
"508",1980,"Denmark",1,0,0,"Europe & Central Asia","Christian"
"509",1980,"Dominican Republic",1,1,2,"Latin America","Catholic"
"510",1980,"Ecuador",2,2,6,"Latin America","Catholic"
"511",1980,"Egypt",5,1,10,"Middle East & N. Africa","Muslim"
"512",1980,"El Salvador",710,2383,277,"Latin America","Catholic"
"513",1980,"France",103,21,76,"Europe & Central Asia","Catholic"
"514",1980,"Great Britain",18,41,33,"Europe & Central Asia","Christian"
"515",1980,"Greece",15,5,2,"Europe & Central Asia","Orthodox"
"516",1980,"Grenada",4,9,20,"Latin America","Catholic"
"517",1980,"Guatemala",281,528,143,"Latin America","Catholic"
"518",1980,"Guinea",2,1,1,"Sub-Saharan Africa","Muslim"
"519",1980,"Guyana",1,1,1,"Latin America","Christian"
"520",1980,"Honduras",16,6,8,"Latin America","Catholic"
"521",1980,"Hong Kong",1,0,2,"East Asia & Pacific","None/Other"
"522",1980,"India",10,17,13,"South Asia","Hindu"
"523",1980,"Iran",67,55,381,"Middle East & N. Africa","Muslim"
"524",1980,"Iraq",6,8,9,"Middle East & N. Africa","Muslim"
"525",1980,"Ireland",7,12,8,"Europe & Central Asia","Catholic"
"526",1980,"Israel",79,14,79,"Middle East & N. Africa","Jewish"
"527",1980,"Italy",110,125,265,"Europe & Central Asia","Catholic"
"528",1980,"Jamaica",6,11,1,"Latin America","Christian"
"529",1980,"Jordan",1,1,0,"Middle East & N. Africa","Muslim"
"530",1980,"Kenya",1,15,85,"Sub-Saharan Africa","Christian"
"531",1980,"Kuwait",4,0,0,"Middle East & N. Africa","Muslim"
"532",1980,"Lebanon",86,90,267,"Middle East & N. Africa","Muslim"
"533",1980,"Libya",2,0,0,"Middle East & N. Africa","Muslim"
"534",1980,"Mexico",5,3,0,"Latin America","Catholic"
"535",1980,"Myanmar",1,6,8,"East Asia & Pacific","Buddhist"
"536",1980,"Namibia",2,2,3,"Sub-Saharan Africa","Christian"
"537",1980,"Netherlands",1,0,0,"Europe & Central Asia","None/Other"
"538",1980,"New Hebrides",1,0,0,"East Asia & Pacific","Christian"
"539",1980,"Nicaragua",35,37,13,"Latin America","Catholic"
"540",1980,"Nigeria",1,0,0,"Sub-Saharan Africa","Muslim"
"541",1980,"Northern Ireland",117,74,82,"Europe & Central Asia","Catholic"
"542",1980,"Pakistan",1,17,18,"South Asia","Muslim"
"543",1980,"Panama",4,0,0,"Latin America","Catholic"
"544",1980,"Paraguay",2,3,0,"Latin America","Catholic"
"545",1980,"Peru",64,2,5,"Latin America","Catholic"
"546",1980,"Philippines",60,163,540,"East Asia & Pacific","Catholic"
"547",1980,"Portugal",8,3,9,"Europe & Central Asia","Catholic"
"548",1980,"Puerto Rico",15,0,2,"Latin America","Catholic"
"549",1980,"Rhodesia",13,24,99,"Sub-Saharan Africa","Christian"
"550",1980,"Senegal",1,0,0,"Sub-Saharan Africa","Muslim"
"551",1980,"Serbia",1,0,2,"Europe & Central Asia","Orthodox"
"552",1980,"Somalia",1,1,0,"Sub-Saharan Africa","Muslim"
"553",1980,"South Africa",23,26,31,"Sub-Saharan Africa","Christian"
"554",1980,"Spain",187,116,184,"Europe & Central Asia","Catholic"
"555",1980,"Switzerland",7,0,3,"Europe & Central Asia","Catholic"
"556",1980,"Syria",33,89,27,"Middle East & N. Africa","Muslim"
"557",1980,"Thailand",26,75,171,"East Asia & Pacific","Buddhist"
"558",1980,"Tunisia",1,41,100,"Middle East & N. Africa","Muslim"
"559",1980,"Turkey",95,111,61,"Middle East & N. Africa","Muslim"
"560",1980,"United Arab Emirates",1,1,15,"Middle East & N. Africa","Muslim"
"561",1980,"United States",52,15,20,"North America","Christian"
"562",1980,"Venezuela",8,3,13,"Latin America","Catholic"
"563",1980,"West Bank and Gaza Strip",56,31,70,"Middle East & N. Africa","Muslim"
"564",1980,"West Germany (FRG)",20,17,218,"Europe & Central Asia","Christian"
"565",1980,"Zimbabwe",14,13,75,"Sub-Saharan Africa","Christian"
"566",1981,"Albania",1,0,0,"Europe & Central Asia","Muslim"
"567",1981,"Angola",1,3,0,"Sub-Saharan Africa","None/Other"
"568",1981,"Argentina",2,0,0,"Latin America","Catholic"
"569",1981,"Australia",1,1,0,"East Asia & Pacific","Christian"
"570",1981,"Austria",3,3,20,"Europe & Central Asia","Catholic"
"571",1981,"Bahamas",1,0,0,"Latin America","Christian"
"572",1981,"Bangladesh",1,6,2,"South Asia","Muslim"
"573",1981,"Belgium",6,6,97,"Europe & Central Asia","Catholic"
"574",1981,"Bolivia",5,1,1,"Latin America","Catholic"
"575",1981,"Brazil",11,2,3,"Latin America","Catholic"
"576",1981,"Central African Republic",1,3,0,"Sub-Saharan Africa","None/Other"
"577",1981,"Chile",34,19,2,"Latin America","Catholic"
"578",1981,"Colombia",172,365,49,"Latin America","Catholic"
"579",1981,"Costa Rica",10,4,5,"Latin America","Catholic"
"580",1981,"Cyprus",3,0,6,"Middle East & N. Africa","Orthodox"
"581",1981,"Denmark",6,0,6,"Europe & Central Asia","Christian"
"582",1981,"Dominica",2,3,10,"Latin America","Catholic"
"583",1981,"Ecuador",2,2,2,"Latin America","Catholic"
"584",1981,"Egypt",9,67,89,"Middle East & N. Africa","Muslim"
"585",1981,"El Salvador",664,1578,359,"Latin America","Catholic"
"586",1981,"France",68,8,78,"Europe & Central Asia","Catholic"
"587",1981,"Great Britain",21,5,47,"Europe & Central Asia","Christian"
"588",1981,"Greece",20,3,74,"Europe & Central Asia","Orthodox"
"589",1981,"Guatemala",399,1381,285,"Latin America","Catholic"
"590",1981,"Guyana",1,1,0,"Latin America","Christian"
"591",1981,"Honduras",17,7,14,"Latin America","Catholic"
"592",1981,"Hong Kong",3,0,25,"East Asia & Pacific","None/Other"
"593",1981,"India",16,24,12,"South Asia","Hindu"
"594",1981,"Indonesia",1,4,0,"East Asia & Pacific","Muslim"
"595",1981,"Iran",108,224,263,"Middle East & N. Africa","Muslim"
"596",1981,"Iraq",3,0,0,"Middle East & N. Africa","Muslim"
"597",1981,"Ireland",4,2,0,"Europe & Central Asia","Catholic"
"598",1981,"Israel",36,3,28,"Middle East & N. Africa","Jewish"
"599",1981,"Italy",69,24,38,"Europe & Central Asia","Catholic"
"600",1981,"Jamaica",1,5,0,"Latin America","Christian"
"601",1981,"Japan",1,0,0,"East Asia & Pacific","None/Other"
"602",1981,"Jordan",2,0,2,"Middle East & N. Africa","Muslim"
"603",1981,"Kuwait",3,2,0,"Middle East & N. Africa","Muslim"
"604",1981,"Lebanon",81,264,745,"Middle East & N. Africa","Muslim"
"605",1981,"Lesotho",4,0,5,"Sub-Saharan Africa","Christian"
"606",1981,"Mexico",3,0,6,"Latin America","Catholic"
"607",1981,"Mozambique",3,6,0,"Sub-Saharan Africa","Catholic"
"608",1981,"Netherlands",1,0,0,"Europe & Central Asia","None/Other"
"609",1981,"New Zealand",2,0,0,"East Asia & Pacific","Christian"
"610",1981,"Nicaragua",47,172,28,"Latin America","Catholic"
"611",1981,"Northern Ireland",122,81,71,"Europe & Central Asia","Catholic"
"612",1981,"Norway",1,0,0,"Europe & Central Asia","Christian"
"613",1981,"Pakistan",4,4,4,"South Asia","Muslim"
"614",1981,"Panama",4,1,2,"Latin America","Catholic"
"615",1981,"Peru",149,10,19,"Latin America","Catholic"
"616",1981,"Philippines",31,176,362,"East Asia & Pacific","Catholic"
"617",1981,"Poland",1,0,1,"Europe & Central Asia","Catholic"
"618",1981,"Portugal",10,2,3,"Europe & Central Asia","Catholic"
"619",1981,"Puerto Rico",20,1,3,"Latin America","Catholic"
"620",1981,"Serbia",2,0,4,"Europe & Central Asia","Orthodox"
"621",1981,"Seychelles",2,0,0,"South Asia","Catholic"
"622",1981,"Somalia",8,0,2,"Sub-Saharan Africa","Muslim"
"623",1981,"South Africa",43,18,25,"Sub-Saharan Africa","Christian"
"624",1981,"Spain",107,39,85,"Europe & Central Asia","Catholic"
"625",1981,"Sri Lanka",2,3,6,"South Asia","Buddhist"
"626",1981,"Sudan",1,2,3,"Sub-Saharan Africa","Muslim"
"627",1981,"Switzerland",13,2,31,"Europe & Central Asia","Catholic"
"628",1981,"Syria",41,192,223,"Middle East & N. Africa","Muslim"
"629",1981,"Thailand",18,21,62,"East Asia & Pacific","Buddhist"
"630",1981,"Trinidad and Tobago",1,0,0,"Latin America","Christian"
"631",1981,"Turkey",8,11,11,"Middle East & N. Africa","Muslim"
"632",1981,"Uganda",25,57,9,"Sub-Saharan Africa","Christian"
"633",1981,"United Arab Emirates",3,2,7,"Middle East & N. Africa","Muslim"
"634",1981,"United States",53,7,12,"North America","Christian"
"635",1981,"Vatican City",1,0,3,"Europe & Central Asia","Catholic"
"636",1981,"Venezuela",7,2,0,"Latin America","Catholic"
"637",1981,"West Bank and Gaza Strip",17,6,57,"Middle East & N. Africa","Muslim"
"638",1981,"West Germany (FRG)",31,2,31,"Europe & Central Asia","Christian"
"639",1981,"Yemen",1,1,0,"Middle East & N. Africa","Muslim"
"640",1981,"Zambia",1,0,0,"Sub-Saharan Africa","Christian"
"641",1981,"Zimbabwe",9,13,0,"Sub-Saharan Africa","Christian"
"642",1982,"Angola",2,2,0,"Sub-Saharan Africa","None/Other"
"643",1982,"Argentina",9,1,0,"Latin America","Catholic"
"644",1982,"Australia",2,0,3,"East Asia & Pacific","Christian"
"645",1982,"Austria",11,0,0,"Europe & Central Asia","Catholic"
"646",1982,"Bangladesh",1,0,4,"South Asia","Muslim"
"647",1982,"Belgium",1,0,4,"Europe & Central Asia","Catholic"
"648",1982,"Bolivia",27,0,1,"Latin America","Catholic"
"649",1982,"Brazil",4,27,0,"Latin America","Catholic"
"650",1982,"Bulgaria",2,2,0,"Europe & Central Asia","Orthodox"
"651",1982,"Canada",5,1,8,"North America","Catholic"
"652",1982,"Chile",21,2,2,"Latin America","Catholic"
"653",1982,"Colombia",222,368,111,"Latin America","Catholic"
"654",1982,"Congo (Brazzaville)",1,15,0,"Sub-Saharan Africa","Catholic"
"655",1982,"Costa Rica",6,4,10,"Latin America","Catholic"
"656",1982,"Cyprus",1,0,0,"Middle East & N. Africa","Orthodox"
"657",1982,"Dominican Republic",2,5,3,"Latin America","Catholic"
"658",1982,"Ecuador",3,1,1,"Latin America","Catholic"
"659",1982,"Egypt",1,0,3,"Middle East & N. Africa","Muslim"
"660",1982,"El Salvador",537,1549,193,"Latin America","Catholic"
"661",1982,"France",62,17,143,"Europe & Central Asia","Catholic"
"662",1982,"Germany",1,0,0,"Europe & Central Asia","Christian"
"663",1982,"Great Britain",5,9,51,"Europe & Central Asia","Christian"
"664",1982,"Greece",19,2,0,"Europe & Central Asia","Orthodox"
"665",1982,"Guatemala",354,1562,152,"Latin America","Catholic"
"666",1982,"Honduras",34,24,12,"Latin America","Catholic"
"667",1982,"India",13,64,102,"South Asia","Hindu"
"668",1982,"Iran",27,139,985,"Middle East & N. Africa","Muslim"
"669",1982,"Iraq",5,96,138,"Middle East & N. Africa","Muslim"
"670",1982,"Ireland",4,2,1,"Europe & Central Asia","Catholic"
"671",1982,"Israel",71,3,16,"Middle East & N. Africa","Jewish"
"672",1982,"Italy",23,12,59,"Europe & Central Asia","Catholic"
"673",1982,"Japan",2,0,0,"East Asia & Pacific","None/Other"
"674",1982,"Jordan",1,0,6,"Middle East & N. Africa","Muslim"
"675",1982,"Kuwait",1,0,1,"Middle East & N. Africa","Muslim"
"676",1982,"Lebanon",121,247,474,"Middle East & N. Africa","Muslim"
"677",1982,"Lesotho",2,0,5,"Sub-Saharan Africa","Christian"
"678",1982,"Mexico",3,1,0,"Latin America","Catholic"
"679",1982,"Mozambique",9,18,50,"Sub-Saharan Africa","Catholic"
"680",1982,"Myanmar",2,3,0,"East Asia & Pacific","Buddhist"
"681",1982,"Namibia",2,2,0,"Sub-Saharan Africa","Christian"
"682",1982,"Netherlands",2,0,1,"Europe & Central Asia","None/Other"
"683",1982,"Nicaragua",63,254,23,"Latin America","Catholic"
"684",1982,"Northern Ireland",90,86,101,"Europe & Central Asia","Catholic"
"685",1982,"Pakistan",4,3,9,"South Asia","Muslim"
"686",1982,"Peru",350,243,71,"Latin America","Catholic"
"687",1982,"Philippines",38,139,250,"East Asia & Pacific","Catholic"
"688",1982,"Portugal",3,3,1,"Europe & Central Asia","Catholic"
"689",1982,"Puerto Rico",17,3,6,"Latin America","Catholic"
"690",1982,"Qatar",1,1,0,"Middle East & N. Africa","Muslim"
"691",1982,"South Africa",26,9,74,"Sub-Saharan Africa","Christian"
"692",1982,"South Korea",1,1,3,"East Asia & Pacific","None/Other"
"693",1982,"Spain",146,42,53,"Europe & Central Asia","Catholic"
"694",1982,"Sri Lanka",2,7,0,"South Asia","Buddhist"
"695",1982,"Sudan",3,0,0,"Sub-Saharan Africa","Muslim"
"696",1982,"Suriname",1,0,0,"Latin America","Hindu"
"697",1982,"Swaziland",1,0,0,"Sub-Saharan Africa","None/Other"
"698",1982,"Switzerland",6,0,0,"Europe & Central Asia","Catholic"
"699",1982,"Syria",20,98,23,"Middle East & N. Africa","Muslim"
"700",1982,"Tanzania",1,0,1,"Sub-Saharan Africa","Muslim"
"701",1982,"Thailand",3,1,20,"East Asia & Pacific","Buddhist"
"702",1982,"Turkey",5,9,71,"Middle East & N. Africa","Muslim"
"703",1982,"Uganda",1,0,0,"Sub-Saharan Africa","Christian"
"704",1982,"United States",61,8,31,"North America","Christian"
"705",1982,"Venezuela",2,30,0,"Latin America","Catholic"
"706",1982,"West Bank and Gaza Strip",39,7,36,"Middle East & N. Africa","Muslim"
"707",1982,"West Germany (FRG)",29,5,44,"Europe & Central Asia","Christian"
"708",1982,"Zimbabwe",12,22,0,"Sub-Saharan Africa","Christian"
"709",1983,"Angola",7,282,349,"Sub-Saharan Africa","None/Other"
"710",1983,"Argentina",18,1,3,"Latin America","Catholic"
"711",1983,"Belgium",8,2,7,"Europe & Central Asia","Catholic"
"712",1983,"Bolivia",27,0,3,"Latin America","Catholic"
"713",1983,"Brazil",8,0,12,"Latin America","Catholic"
"714",1983,"Canada",1,0,0,"North America","Catholic"
"715",1983,"Chile",106,15,25,"Latin America","Catholic"
"716",1983,"Colombia",234,437,75,"Latin America","Catholic"
"717",1983,"Costa Rica",3,0,0,"Latin America","Catholic"
"718",1983,"Cyprus",2,0,1,"Middle East & N. Africa","Orthodox"
"719",1983,"Ecuador",10,0,0,"Latin America","Catholic"
"720",1983,"El Salvador",371,1667,458,"Latin America","Catholic"
"721",1983,"Ethiopia",3,0,0,"Sub-Saharan Africa","Orthodox"
"722",1983,"Falkland Islands",1,0,0,"Latin America","Christian"
"723",1983,"France",147,20,199,"Europe & Central Asia","Catholic"
"724",1983,"Germany",1,0,0,"Europe & Central Asia","Christian"
"725",1983,"Great Britain",19,5,89,"Europe & Central Asia","Christian"
"726",1983,"Greece",11,4,6,"Europe & Central Asia","Orthodox"
"727",1983,"Grenada",1,0,1,"Latin America","Catholic"
"728",1983,"Guatemala",117,530,176,"Latin America","Catholic"
"729",1983,"Haiti",6,5,9,"Latin America","Catholic"
"730",1983,"Honduras",29,75,6,"Latin America","Catholic"
"731",1983,"Iceland",1,0,0,"Europe & Central Asia","Christian"
"732",1983,"India",47,59,217,"South Asia","Hindu"
"733",1983,"Iran",10,0,6,"Middle East & N. Africa","Muslim"
"734",1983,"Iraq",3,1,0,"Middle East & N. Africa","Muslim"
"735",1983,"Ireland",4,5,0,"Europe & Central Asia","Catholic"
"736",1983,"Israel",31,16,72,"Middle East & N. Africa","Jewish"
